EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
18.0676138237	20.4308943089	0.000796343	4.25732	0.0	0.546738947858	2513
18.3174676293	21.3474576271	0.00142241	4.25805	0.336027284856	0.539143743478	5032
20.505142112	21.6293103448	0.00142784	4.25871	0.280992181061	0.49826803615	7541
22.3805243211	24.9900990099	0.000291012	4.25828	0.0813140264615	0.408898322615	10065
24.3819307485	24.8137254902	0.00139233	4.25787	0.295573291543	0.494262751306	12596
27.5561118044	26.9255319149	0.00129458	4.25711	0.213538130035	0.458785455094	15127
38.9241371457	31.9367088608	0.00167369	4.25632	-0.138080585051	0.436394428353	17650
37.1286890656	31.9113924051	0.00148615	4.25538	0.161336965151	0.393736274835	20171
64.7970394543	43.8275862069	0.00178816	4.25465	0.213675507333	0.309658857912	22713
54.3522714861	39.390625	0.00184085	4.2538	0.383276766484	0.454108326623	25234
66.964315502	45.6727272727	0.00163757	4.25315	0.255722558368	0.439885654717	27746
74.7712286249	48.4230769231	0.00132834	4.25254	0.315348386615	0.366030014604	30264
72.5123037425	47.3333333333	0.0015077	4.25234	0.308597691897	0.436109560955	32820
72.5373874202	45.3035714286	0.00117974	4.25245	0.343510317124	0.587455953894	35357
76.1841728809	49.1960784314	0.000792346	4.25251	0.0341862181677	0.461038139166	37866
73.0315442372	46.4181818182	0.002944	4.25352	0.397579744391	0.463090760347	40419
76.3485156791	48.2641509434	0.00237744	4.25444	0.447877385457	0.525655690599	42977
73.3897346723	44.8103448276	0.00291266	4.25538	0.400141608954	0.543529682804	45576
84.0878539097	49.5490196078	0.00319025	4.25638	0.277584125582	0.435034438708	48103
93.4315845964	52.625	0.0041551	4.2578	0.332632979756	0.418696181531	50629
90.7569541796	51.1836734694	0.00236522	4.25875	0.36812281719	0.503762080138	53137
111.123544323	60.0238095238	0.00242491	4.25977	0.319032397603	0.516930175123	55658
112.090894298	59.1860465116	0.00242825	4.26067	0.497756549769	0.589026393563	58203
119.970695465	62.5365853659	0.00219998	4.26153	0.370800625318	0.549424158989	60767
121.425972572	62.975	0.00178436	4.26185	0.345895005782	0.43978045934	63286
125.655756673	65.0	0.0013175	4.26199	0.295509234829	0.486313826879	65821
140.689969537	71.25	0.00163978	4.26242	0.471074641812	0.564252963974	68386
138.722100328	71.3333333333	0.000972404	4.2626	0.357648163288	0.489157939401	70954
146.720397942	73.0571428571	0.00194441	4.26303	0.474847019918	0.557737827775	73511
142.512012272	71.4722222222	0.00201934	4.26387	0.434594124179	0.513348331651	76084
153.978539046	76.9090909091	0.00207802	4.26463	0.436005078321	0.553857393532	78622
129.097871754	66.1052631579	0.00252137	4.26495	0.436868505204	0.549497882537	81134
131.953565573	67.3684210526	0.0021557	4.26455	0.38456359387	0.506808091995	83694
170.030700245	83.5161290323	0.00297485	4.26429	0.554165988632	0.643021878759	86283
183.177131165	88.7586206897	0.00199637	4.26392	0.71711786295	0.772016812063	88857
177.710437187	85.8333333333	0.00167186	4.26377	0.813124291445	0.839180258126	91432
174.813267606	84.9666666667	0.00153456	4.26353	0.754686992022	0.807330209563	93981
171.974961566	84.3333333333	0.000905018	4.26311	0.729909118598	0.805823100314	96511
177.793740312	84.7666666667	0.00106228	4.26191	0.796989184451	0.842603989752	99054
180.007017696	86.5862068966	0.00145778	4.26044	0.805584034436	0.826731558969	101565
193.925423728	90.9642857143	0.00192707	4.25878	0.923511330739	0.954618957793	104112
184.682379962	88.5172413793	0.00411494	4.25676	0.87683239095	0.904818471238	106679
187.002415493	89.8214285714	0.00018692	4.2553	0.896760569947	0.933496586831	109194
187.072491702	91.1428571429	0.00095283	4.25311	0.925711962367	0.934356360375	111746
184.038797229	88.9310344828	0.00319155	4.24957	0.92810212206	0.935343832309	114325
193.021928321	92.9259259259	0.00418246	4.24631	0.96045538539	0.978561604402	116834
190.131009648	89.5517241379	0.000811078	4.24432	0.982908917388	0.984977779159	119431
189.817174214	89.7857142857	0.00788597	4.24091	0.980186518364	0.982815940204	121945
184.17574429	87.7931034483	0.000298305	4.23917	0.877794984658	0.932277698164	124491
186.577308835	89.4285714286	0.00218464	4.23692	0.93287657919	0.961986759471	126995
181.698801272	86.6551724138	0.00110618	4.23543	0.912034547725	0.937378769043	129508
185.86919813	88.0689655172	0.00317765	4.23436	0.894352583516	0.90774895061	132062
186.554846163	88.7586206897	0.00635812	4.23321	0.947305185406	0.97437327611	134636
192.47359837	90.6428571429	0.000935326	4.23221	0.979595952772	0.987976203128	137174
183.672669172	88.3448275862	0.00130008	4.2302	0.982486140478	0.984448429417	139736
191.649611866	90.0714285714	0.00146488	4.22837	0.981984393307	0.984836745599	142258
192.248959703	90.7857142857	0.00353903	4.2269	0.97734539703	0.981400390777	144800
196.535785463	91.8571428571	0.00593416	4.22509	0.982705713154	0.984359921199	147372
196.995053817	91.1785714286	0.0019585	4.22426	0.980748426237	0.984403823274	149925
207.378564173	94.4074074074	0.00186612	4.22322	0.974165119659	0.983968005528	152474
209.080071523	95.7777777778	0.00571826	4.22243	0.959348682491	0.971831229986	155060
203.592386403	93.2222222222	0.000909422	4.22218	0.935183456972	0.952955371671	157577
208.933878311	95.4814814815	0.00253173	4.22157	0.93861748141	0.950032847479	160155
213.063303932	95.8148148148	0.00208472	4.22009	0.911514979858	0.92976468984	162742
210.931717024	95.2962962963	0.00289781	4.21866	0.931000849668	0.947135824401	165315
225.060607984	101.96	0.00282195	4.21684	0.946864665568	0.961769685346	167864
229.402708718	107.541666667	0.0027254	4.21503	0.927106307205	0.939947810063	170445
232.582290516	106.041666667	0.00196793	4.21272	0.873492037411	0.91283225355	172990
225.619873491	104.625	0.00154236	4.21058	0.772727610766	0.860543421663	175501
220.123070668	100.692307692	0.00321482	4.20929	0.78295478122	0.858052695291	178119
229.451887827	107.5	0.00521469	4.20866	0.829054061555	0.898996684537	180699
224.383936924	105.958333333	0.00144248	4.20838	0.650968646679	0.802910847547	183242
227.826904531	106.208333333	0.00320699	4.20824	0.576389859876	0.714684327927	185791
223.253625235	106.791666667	0.00118	4.2084	0.681331395383	0.828237389398	188354
219.324973171	104.625	0.000924919	4.20863	0.625584397386	0.705446118176	190865
207.925684549	101.88	0.00437103	4.20878	0.582137233544	0.694371020742	193412
213.262849781	104.541666667	0.00217523	4.20889	0.660211991098	0.712470364151	195921
215.670378121	103.4	0.00331379	4.20921	0.795458321337	0.842407424022	198506
224.344904602	104.625	0.0025307	4.2098	0.66500102573	0.768683985655	201017
222.343700733	105.08	0.00225218	4.21021	0.467062711112	0.656427045833	203644
216.075024798	100.6	0.00157401	4.21068	0.646464942651	0.687127529267	206159
218.745030705	105.583333333	0.00118693	4.21075	0.602946424392	0.73533441546	208693
225.519757998	104.16	0.000964078	4.21059	0.701942438239	0.792826639086	211297
230.566362969	104.36	0.00247416	4.21084	0.791821598844	0.832468220934	213906
245.334344244	111.695652174	0.00244462	4.21076	0.86945119095	0.934370503248	216475
229.807964076	105.625	0.00505236	4.21049	0.768539323832	0.836693860854	219010
236.678500631	110.608695652	0.00179486	4.21031	0.74731499114	0.855670457179	221554
245.480336171	113.608695652	0.00146003	4.21016	0.829467467569	0.863419438593	224167
231.363464791	108.739130435	0.00430627	4.20995	0.784600156226	0.854416441814	226668
232.693858146	108.333333333	0.00114394	4.20992	0.779698823628	0.822530076432	229268
230.724274911	109.217391304	0.000982536	4.20992	0.831715757547	0.859797628033	231780
238.372905601	108.739130435	0.00267795	4.20966	0.79979003027	0.854081494995	234281
234.24699157	109.52173913	0.00544196	4.20919	0.84748683074	0.87696364145	236800
237.626793294	107.333333333	0.00379236	4.2089	0.831633373753	0.877869340448	239376
243.466414552	111.391304348	0.00487535	4.20837	0.799676760262	0.862016507128	241938
248.548673042	110.52173913	0.00266495	4.2081	0.877022190952	0.918451072308	244480
242.121455483	109.173913043	0.00248368	4.20784	0.840106239257	0.881239001915	246991
255.146656726	113.818181818	0.00257154	4.2074	0.864010637584	0.913040419103	249495
240.550786774	105.0	0.00161668	4.20735	0.833595174473	0.908678745931	252015
252.145611141	110.913043478	0.00114051	4.20703	0.893892744689	0.922693468542	254566
264.656001628	112.782608696	0.00144548	4.20674	0.888940946979	0.932499233122	257160
250.881759424	109.913043478	0.000441286	4.20629	0.80189889138	0.894672161535	259688
257.704892365	111.391304348	0.00124966	4.20564	0.916230851522	0.932052594562	262250
262.941692526	113.52173913	0.00121241	4.20514	0.897058389293	0.924136288472	264861
258.536030311	112.304347826	0.00123837	4.2046	0.846535106361	0.870159388583	267444
254.308308234	111.0	0.00179925	4.20396	0.826465050336	0.844529017876	269997
271.172125294	115.409090909	0.0022062	4.20327	0.756234312979	0.833272792486	272536
286.552360638	121.142857143	0.00276338	4.20307	0.868230291807	0.921602841336	275080
287.54243763	121.142857143	0.00362941	4.20281	0.847257483073	0.897883499648	277624
287.293324844	122.761904762	0.00361857	4.20259	0.851641834258	0.876936584453	280202
289.895058955	122.904761905	0.00259536	4.20207	0.903393521903	0.920333558205	282783
303.569284474	127.6	0.00262684	4.20179	0.947387573253	0.96661059521	285335
280.907454097	119.523809524	0.00231691	4.20105	0.803428755698	0.83405424921	287845
253.751902708	113.727272727	0.00108017	4.20027	0.497412105789	0.711234901504	290347
271.506024912	119.714285714	0.000604011	4.19934	0.599969991517	0.677741047476	292861
266.147791483	116.772727273	0.00222554	4.19774	0.588990720375	0.641222724855	295430
252.756216059	113.043478261	0.00177924	4.19658	0.479422442566	0.626951024464	298030
297.596836786	130.25	0.00255568	4.19577	0.704836024223	0.830454584742	300635
273.597149763	120.227272727	0.00247957	4.19552	0.54578177653	0.650387516834	303280
306.451355471	133.473684211	0.000553356	4.19505	0.747219008889	0.848106318956	305816
301.154504463	134.105263158	0.0010083	4.19429	0.69821482612	0.774907496652	308364
303.025118844	132.526315789	0.00250293	4.1929	0.767701700355	0.820756987842	310882
311.518864551	138.473684211	0.00140283	4.19185	0.70610305044	0.82957524721	313513
313.760359111	138.263157895	0.00246816	4.19032	0.705797847691	0.732872995339	316140
292.465161346	132.894736842	0.00459332	4.18856	0.651493795934	0.708672965225	318665
292.291062123	129.8	0.00237242	4.18782	0.632218176246	0.701495514002	321261
336.66406156	143.722222222	0.00301893	4.18685	0.810346789408	0.87977875761	323848
311.762334052	135.0	0.00103758	4.1859	0.802610712346	0.837782529982	326413
307.533889899	130.65	0.00123461	4.18447	0.748584939512	0.796336768828	329026
312.316421291	132.842105263	0.00140359	4.18316	0.662591174307	0.704262490532	331550
325.592092729	132.894736842	0.00447717	4.18184	0.700966842015	0.749209840279	334075
315.860098428	130.4	0.00122572	4.18096	0.640649243733	0.742618977184	336683
303.944282473	129.75	0.000435576	4.17999	0.705816805201	0.738779678644	339278
313.665628075	133.684210526	0.00179956	4.17869	0.581317530915	0.684592198575	341818
313.480458438	132.947368421	0.00242161	4.17772	0.613994864835	0.701833989248	344344
307.743047685	130.35	0.00628843	4.1763	0.668936258024	0.744384052252	346951
354.563914411	137.736842105	0.00356277	4.17535	0.558485275081	0.749549452258	349568
339.008113396	133.526315789	0.0045707	4.17466	0.634795422659	0.745265598444	352105
357.627313197	137.947368421	0.00231204	4.17398	0.748989096457	0.810733681319	354726
319.322722252	128.0	0.00165865	4.17315	0.45746625345	0.697003309162	357286
352.104869079	134.578947368	0.0015547	4.17241	0.597128282187	0.680921430325	359843
350.746432729	135.473684211	0.00105291	4.17163	0.709713246776	0.782518142514	362417
352.502595922	132.35	0.000870645	4.17096	0.705521773339	0.73263035054	365064
354.66636973	134.894736842	0.00204599	4.17002	0.774651490221	0.792482887232	367627
343.321835322	129.25	0.00100536	4.16916	0.665179325085	0.691877240972	370212
333.564775279	126.4	0.00062202	4.16854	0.665036308191	0.69895490375	372740
353.319443136	130.25	0.00313334	4.16728	0.725965266568	0.77144263136	375345
339.814009725	125.6	0.00407188	4.16592	0.682558300602	0.753839279489	377857
365.48138757	132.842105263	0.00136625	4.16484	0.812373003604	0.86779931506	380381
362.012070142	131.894736842	0.00234323	4.16391	0.786422599786	0.83957970593	382887
357.067905941	130.6	0.00133928	4.16281	0.763864022349	0.805190121515	385499
376.072604052	134.105263158	0.00124984	4.16172	0.834711472205	0.859649591196	388047
365.309453748	132.315789474	0.001763	4.16075	0.895659778742	0.920132867024	390561
357.432657862	131.65	0.0018123	4.16011	0.558697620968	0.693069086268	393194
373.745235193	135.052631579	0.000630884	4.15932	0.40979999098	0.666908068476	395760
377.864796934	134.473684211	0.00257684	4.1589	0.756067456289	0.895375622482	398315
375.30028617	133.789473684	0.00184953	4.15856	0.71755366363	0.810680797148	400857
377.585389971	134.473684211	0.00201581	4.15813	0.760314338793	0.781105454257	403412
380.287674918	134.578947368	0.00319347	4.15756	0.798977960842	0.839831521432	405969
362.096208731	131.5	0.00505504	4.1573	0.562790518584	0.686702081275	408599
331.623997611	124.0	0.0043754	4.15735	0.488445660636	0.657499229863	411203
357.77252702	130.4	0.00152529	4.15737	0.496798929481	0.653842732841	413811
296.866210767	116.909090909	0.00126908	4.15735	0.382306984218	0.596680213188	416383
354.140475762	129.8	0.000680269	4.15737	0.488873297993	0.675053217102	418979
344.661271808	128.4	0.00112011	4.15735	0.421591363196	0.575108654492	421547
338.400604297	129.65	0.00336297	4.15762	0.564119648995	0.66108892427	424140
332.153179967	127.6	0.00731612	4.15809	0.428553856756	0.586197164852	426692
334.495696486	129.6	0.0056732	4.15848	0.526269038466	0.686811696558	429284
370.213883989	136.947368421	0.00198277	4.1586	0.526019032873	0.67776489056	431886
385.947702735	141.5	0.00186283	4.15868	0.762317618849	0.804702658106	434433
351.796619903	133.105263158	0.0017511	4.15879	0.737572479722	0.802995072143	436962
380.291143529	135.842105263	0.00179494	4.15889	0.828418710776	0.890708826085	439543
378.280903432	137.947368421	0.00102191	4.15906	0.819897095057	0.868403970595	442164
359.608900648	134.210526316	0.00135914	4.15912	0.795050160837	0.860201357682	444714
367.103186156	133.736842105	0.00127948	4.15909	0.84101420586	0.866693802748	447255
365.543390019	133.842105263	0.00104808	4.15893	0.867059583905	0.89228479472	449798
360.091259048	131.684210526	0.00143449	4.15864	0.890698068413	0.897096271929	452300
358.11795914	129.75	0.00122614	4.15838	0.871684244716	0.886848238951	454895
335.271433664	123.619047619	7.65243e-05	4.15802	0.800539365454	0.819419953633	457491
336.346180394	123.047619048	3.26872e-05	4.15753	0.8013621993	0.83526637668	460075
335.868741198	123.857142857	0.000740114	4.15695	0.84562787166	0.868209605277	462676
345.765368962	126.3	0.00409517	4.15616	0.862611744576	0.870480273715	465202
349.963239065	127.75	0.00473213	4.15577	0.875189998389	0.892344945828	467757
373.766408533	131.736842105	0.00206364	4.15539	0.843945665257	0.908838988953	470260
362.743104217	128.65	0.00164916	4.15516	0.874781056866	0.88553977298	472833
377.793701996	134.315789474	0.000343632	4.15497	0.818460487035	0.85845118041	475385
384.785759361	133.473684211	0.00112288	4.15476	0.892515052039	0.909754719187	477921
379.425949246	133.421052632	0.000994676	4.15442	0.860903019438	0.899838188643	480456
395.887927965	136.421052632	0.00175724	4.15365	0.850516767964	0.885564417172	483048
376.990627995	131.789473684	0.00437788	4.15302	0.882313297758	0.891765923256	485552
389.117462625	135.789473684	0.00173504	4.1526	0.680761208317	0.787497082849	488132
397.305624302	139.277777778	0.00251168	4.15184	0.752479529595	0.832946565403	490639
371.108907196	130.95	0.00342097	4.15095	0.621383266651	0.759678659197	493258
382.379048316	133.157894737	0.0037229	4.1503	0.789653635888	0.839328895366	495788
353.5178366	127.4	0.0030581	4.14977	0.569503601452	0.698734988578	498336
381.909678383	133.684210526	0.00231832	4.14912	0.687277476582	0.742270353898	500876
380.050549535	133.157894737	0.00360431	4.14885	0.777521941618	0.796958235784	503406
381.112226424	132.842105263	0.00282739	4.14859	0.811286279278	0.866610499547	505930
379.42035809	134.526315789	0.00257559	4.14848	0.539983673593	0.684259215165	508486
371.063269011	130.75	0.00306566	4.14842	0.675979626677	0.791320288413	511101
346.342876912	126.65	0.00164506	4.14811	0.59170111671	0.671939793975	513634
362.669930138	130.1	0.00226317	4.14803	0.716778630721	0.756057930561	516236
383.826121077	133.421052632	0.0040405	4.14848	0.743726653768	0.815715223781	518771
378.716737259	133.105263158	0.00256002	4.14862	0.73045609765	0.747377702667	521300
394.144054652	137.105263158	0.00218746	4.1489	0.751020156236	0.803181178614	523905
380.730721079	133.578947368	0.00365389	4.14917	0.72165224419	0.825303200916	526443
372.208233193	132.052631579	0.00164955	4.14931	0.580982723068	0.66064961337	528952
384.489084258	135.263157895	0.00154545	4.14941	0.732385310811	0.82990905937	531522
376.41013878	132.736842105	0.00230419	4.14961	0.681151909351	0.766392487778	534044
371.075711159	130.25	0.00248607	4.14974	0.778575774151	0.865555856914	536649
371.537500917	130.9	0.000887757	4.14969	0.773153718067	0.823375876758	539267
379.422167667	133.789473684	0.00102026	4.14941	0.71297064944	0.778500984363	541809
346.528682409	124.761904762	0.00228157	4.14892	0.65703313013	0.740052851582	544429
373.379448137	131.65	0.00442045	4.1486	0.754029804413	0.858829761514	547062
384.435677895	135.947368421	0.000864976	4.14838	0.902483565964	0.927099675012	549645
347.850018843	126.95	0.00205313	4.14781	0.672099281274	0.781426338226	552184
363.974299956	129.75	0.00279087	4.14704	0.829166281629	0.845653924624	554779
379.589619199	132.0	0.00140962	4.1462	0.895623692622	0.937456698017	557287
372.924505918	131.4	0.00170134	4.14577	0.899250607189	0.929949557235	559915
375.806727815	131.947368421	0.00159629	4.14548	0.925243078286	0.9320569921	562422
370.006980681	131.0	0.00198665	4.14515	0.934563239046	0.948758407943	565042
373.077335184	131.789473684	0.000698225	4.14468	0.927216516022	0.933870184875	567546
377.351561036	132.842105263	0.0016833	4.14423	0.919336683515	0.928495064478	570070
372.172610248	131.5	0.0018888	4.14427	0.810570977669	0.832016449213	572700
376.43903917	131.25	0.00206377	4.14445	0.91110872912	0.937077874217	575325
384.974938647	134.315789474	0.00507914	4.14454	0.901627872993	0.92533197267	577877
375.981278881	132.368421053	0.00122991	4.14423	0.918035322971	0.935639853052	580392
379.584159303	133.578947368	0.000684388	4.14387	0.803600903379	0.89234635801	582930
381.366982977	134.052631579	0.00136765	4.14295	0.899380600702	0.922736983683	585477
378.865363193	133.526315789	0.00259666	4.14213	0.873483636697	0.898540599465	588014
368.733146598	130.2	0.00104777	4.14125	0.809978641563	0.859112754645	590618
378.938115424	132.894736842	0.000609371	4.14054	0.923024781522	0.937062163209	593143
375.257315678	131.45	0.00233392	4.14037	0.929062629487	0.932504504735	595772
382.152820677	133.526315789	0.00164917	4.13998	0.88266224038	0.924109953518	598309
363.613567202	128.55	0.00384052	4.13904	0.75911968166	0.820306784369	600880
376.602433601	131.789473684	0.00381138	4.13782	0.914436692361	0.946378587296	603384
375.105043471	132.263157895	0.0055052	4.13634	0.918994629164	0.935429950403	605897
380.21785528	133.052631579	0.000992444	4.13489	0.937365389225	0.944675518935	608425
369.568231169	131.894736842	0.0234175	4.13319	0.832983702027	0.889052889387	610931
380.166668848	134.210526316	0.0130802	4.13192	0.826648906414	0.914272264904	613481
378.830459441	133.736842105	0.00589149	4.13139	0.918473734091	0.928698461785	616022
379.801110246	134.0	0.00144467	4.13103	0.933797128171	0.94120779483	618568
383.790530786	135.736842105	0.00312598	4.13086	0.926670588175	0.939709173602	621147
382.66157377	134.368421053	0.00374809	4.13082	0.909809783551	0.919133375234	623700
372.598685463	131.684210526	0.00310648	4.13084	0.891946408563	0.907836071896	626202
386.128830287	135.842105263	0.00467855	4.1309	0.900489413849	0.931750256154	628783
383.014275703	135.894736842	0.00289757	4.13092	0.903840144932	0.912390082504	631365
380.704940922	134.368421053	0.00236331	4.13092	0.923149170674	0.94472861859	633918
382.892804895	135.789473684	0.00212863	4.1308	0.928709259788	0.946740403403	636498
383.826744281	136.526315789	0.00183894	4.13056	0.910212428482	0.921760281663	639092
385.977249336	136.368421053	0.00139365	4.13034	0.922865047334	0.935797287429	641683
373.34759232	133.421052632	0.000973558	4.13011	0.876837799141	0.927436665974	644218
384.308032478	136.368421053	0.000934351	4.12952	0.8987591108	0.935844814022	646809
375.318716063	133.473684211	0.00434341	4.12871	0.932022082913	0.938502478253	649345
372.684511441	134.210526316	0.00138773	4.12823	0.781100735804	0.861013876658	651895
388.072790309	138.368421053	0.00102302	4.12764	0.904114281164	0.935636605489	654524
383.274088721	136.210526316	0.00099029	4.12724	0.918473241974	0.927672057286	657112
373.28222212	135.684210526	0.00179771	4.12694	0.828590572963	0.894504906018	659690
383.146751752	135.842105263	0.00133625	4.1267	0.905122586085	0.93838172567	662271
386.911397885	137.842105263	0.00376545	4.12654	0.91934848801	0.93243721978	664890
367.337804894	131.842105263	0.00118957	4.12645	0.833801922033	0.886350682638	667395
342.767508975	127.15	0.00161159	4.12572	0.747457446036	0.806098882443	669938
342.737764739	128.45	0.00207789	4.12515	0.752209996351	0.785314713825	672507
341.183115562	130.0	0.00165499	4.12445	0.763459194984	0.800585869627	675107
375.195096184	134.578947368	0.00202482	4.12409	0.831237313619	0.871798758667	677664
375.51189101	134.526315789	0.00375579	4.12344	0.867589462224	0.88062940107	680220
362.917462232	132.315789474	0.00202002	4.12265	0.804010902981	0.840603177521	682734
359.876366956	130.75	0.00243726	4.122	0.779959532085	0.812461520469	685349
385.626993721	136.526315789	0.0013322	4.12148	0.874284901102	0.92926960399	687943
386.284303173	136.421052632	0.00205549	4.12107	0.933478418426	0.942304480577	690535
387.354339245	136.947368421	0.0014992	4.12088	0.927759991026	0.934375989836	693137
396.586206962	139.666666667	0.000744935	4.12064	0.808927959196	0.861793104665	695651
382.49147794	136.578947368	0.00274105	4.11964	0.790343890418	0.859033573706	698246
386.939000949	137.421052632	0.0053316	4.11836	0.918854725711	0.94290511148	700857
394.27900711	139.277777778	0.00356449	4.11786	0.868526295771	0.910985115223	703364
389.476390245	138.315789474	0.00212456	4.11741	0.91259487924	0.932901189772	705992
386.909891516	137.315789474	0.00324964	4.117	0.930526737864	0.943161489547	708601
384.835490923	137.157894737	0.00185136	4.11675	0.946085310186	0.949670012942	711207
388.046831113	138.052631579	0.00144134	4.11654	0.901105072242	0.922928840046	713830
392.381350971	139.5	0.00359218	4.1164	0.925942227497	0.938847675105	716341
380.280304898	136.368421053	0.00317531	4.11629	0.859851161692	0.920040109583	718932
386.602725188	139.333333333	0.00286281	4.1161	0.886987632036	0.938487566007	721440
375.636940105	136.684210526	0.0062462	4.11564	0.792894521868	0.854953014801	724037
384.718460904	138.263157895	0.000766062	4.11528	0.883313632539	0.958933503653	726664
377.878410481	137.052631579	0.00145363	4.11476	0.888427787966	0.935066329328	729268
378.252470035	136.315789474	0.00224566	4.11455	0.935791629602	0.94496160583	731858
389.082312098	138.421052632	0.00750548	4.11423	0.88077186651	0.929298591218	734488
392.703389944	138.631578947	0.00481914	4.11386	0.92618731556	0.949569559006	737122
386.509631551	137.473684211	0.0018205	4.11352	0.936389151369	0.946265145325	739734
380.295550172	137.526315789	0.00201216	4.11317	0.828616922571	0.909831180919	742347
391.532691933	139.388888889	0.000661895	4.11283	0.916509508221	0.937446081939	744856
385.417235369	139.222222222	0.0014885	4.11251	0.90024609208	0.918770763326	747362
389.660091531	138.789473684	0.00146155	4.11227	0.924015621095	0.932402815068	749999
383.453025354	136.736842105	0.00095335	4.11192	0.847377232218	0.893910363481	752597
394.193221302	139.944444444	0.00240268	4.11159	0.814416327088	0.887732736307	755116
369.831907256	133.368421053	0.00266122	4.11145	0.747389813398	0.895878238291	757650
384.593653855	136.473684211	0.00380754	4.11148	0.909035450187	0.940736450068	760243
390.445555568	138.421052632	0.00303977	4.11164	0.88071695289	0.922732851879	762873
394.510995854	139.944444444	0.00317894	4.11162	0.866432090232	0.9009840139	765392
397.232502894	140.888888889	0.0046664	4.11202	0.868347199301	0.880768755309	767928
402.484903717	142.111111111	0.00248287	4.11225	0.887101587602	0.901298007159	770486
395.138743077	139.333333333	0.00226016	4.11252	0.88428280975	0.901743399511	772994
394.552682551	140.555555556	0.00127061	4.11258	0.647910362799	0.756961051737	775524
401.458325112	142.333333333	0.000992072	4.11264	0.774687780934	0.800359095522	778086
396.257093873	141.111111111	0.0025728	4.11258	0.780042104834	0.822050207201	780626
410.728193026	144.222222222	0.00122919	4.11234	0.885015330178	0.934715729576	783222
401.045261702	140.833333333	0.00513559	4.11206	0.908889545555	0.931120758448	785757
387.920870165	138.157894737	0.00291564	4.11188	0.78669815937	0.831795889954	788382
387.298373322	137.894736842	0.00190362	4.11163	0.879041740611	0.899382359186	791002
400.667321069	140.777777778	0.00045397	4.1114	0.732075452095	0.905007663001	793536
368.655637843	133.0	0.000793307	4.11121	0.487718267885	0.817198153018	796063
393.662240779	139.222222222	0.00278606	4.11068	0.807634975446	0.848612638966	798569
399.096810636	141.833333333	0.00231084	4.11056	0.827775622976	0.843487651333	801122
395.425209266	139.166666667	0.00453984	4.10984	0.893923958029	0.947755019099	803627
392.684379913	138.894736842	0.00141415	4.10974	0.919927676034	0.928349142968	806266
395.704140871	140.722222222	0.00201466	4.1096	0.918843285999	0.928665126055	808799
394.524565678	139.263157895	0.000912088	4.10939	0.897450745165	0.913133677958	811445
385.391997533	137.368421053	0.00149361	4.10937	0.909277368494	0.944062822623	814055
