EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	SurrogateLoss	TimestepsSoFar
2.18405420134	21.4615384615	0.00651995	8.51363	0.0	0.270580112066	0.0391622	2511
4.35615194686	26.935483871	0.00287742	8.51396	0.276252849897	0.342481067997	-0.0196144	5016
6.56069432188	27.5384615385	0.00248483	8.51399	0.227256104923	0.301479899501	-0.0259644	7522
10.6700747402	31.2625	0.00191669	8.51367	0.222713507262	0.531523897562	-0.0349496	10023
9.8169452435	34.8472222222	0.00163938	8.51316	0.192906657556	0.415793608852	-0.0515127	12532
10.3276783318	37.0	0.00155954	8.51246	0.294042575286	0.383631623331	-0.0901394	15048
14.3380747494	38.4848484848	0.00155538	8.51181	0.340586680205	0.403679924344	-0.0111044	17588
25.2363171773	52.3958333333	0.0012968	8.51093	0.31100997054	0.395646608396	-0.0841699	20103
35.1510138546	69.6756756757	0.00128083	8.51013	0.353021500892	0.540534824605	-0.00299194	22681
34.4287678238	66.0789473684	0.000757094	8.50906	0.351305045024	0.604288458805	-0.12158	25192
32.7661518676	71.6	0.00222077	8.5076	0.265337542452	0.527939071771	-0.0261763	27698
49.5624649053	84.064516129	0.0019991	8.50627	0.540576766884	0.615591433007	-0.0260528	30304
76.7756296099	105.416666667	0.00150055	8.50496	0.466494288557	0.591193226314	-0.0471685	32834
89.7156932693	110.217391304	0.00108702	8.50376	0.488306858583	0.63890766116	-0.00311726	35369
72.0770268156	122.285714286	0.000762744	8.50236	0.551598273328	0.632909851261	-0.0806123	37937
84.6147959142	138.7	0.00307974	8.50071	0.47463183851	0.594694713037	0.0136172	40711
143.044806124	179.733333333	0.00229933	8.49934	0.487745616138	0.58035099447	0.0188455	43407
86.3846742902	152.705882353	0.00216782	8.49801	0.558283249067	0.629863340846	-0.0336697	46003
91.5413072512	166.5625	0.00166936	8.49651	0.631162171233	0.67886486368	-0.0506111	48668
173.915957358	219.333333333	0.00229662	8.49531	0.578689279441	0.679704503964	0.0289128	51300
190.431573775	201.461538462	0.00231272	8.49404	0.58191172669	0.630063838258	-0.0473814	53919
101.37415785	174.733333333	0.00118365	8.49266	0.523945020561	0.660575101189	-0.0394261	56540
115.897287343	189.357142857	0.000908857	8.49134	0.529435028017	0.602497074338	-0.0179754	59191
230.769379837	296.111111111	0.00323234	8.48929	0.517586439049	0.67555013253	-0.0459697	61856
186.679381188	185.857142857	0.0019148	8.48786	0.62222276744	0.660418678288	0.0486545	64458
179.855587843	174.866666667	0.00124039	8.4865	0.595809717361	0.660175428262	-0.0119605	67081
183.098371406	187.285714286	0.000397363	8.48526	0.603912821106	0.696988127794	-0.0107224	69703
178.759577077	184.142857143	0.0011296	8.48319	0.64166869141	0.671594905056	-0.042598	72281
190.878445525	170.666666667	0.0022429	8.48106	0.589642752401	0.651798972122	-0.0106256	74841
172.114665483	182.266666667	0.00375312	8.4792	0.586727487141	0.662401386486	0.00266576	77575
225.733955319	182.428571429	0.00346421	8.47715	0.570383716518	0.662488727458	-0.0263468	80129
201.228397561	214.0	0.00344249	8.47537	0.489687887705	0.667375898868	0.00857045	82697
199.217558447	181.785714286	0.00526248	8.47294	0.61968611064	0.67216617725	-0.0719116	85242
226.547901999	194.615384615	0.000924973	8.4713	0.639734605987	0.679772506697	-0.0239263	87772
193.125507177	222.666666667	0.00422477	8.46904	0.544418214394	0.668637199324	-0.0050295	90444
195.84568987	198.846153846	0.00221724	8.46765	0.619546801237	0.654358638286	-0.00778851	93029
203.988994833	171.533333333	0.00438795	8.46637	0.630610032648	0.672704753091	0.00119734	95602
200.948293297	163.375	0.000483172	8.46547	0.627711444079	0.664515958123	-0.0330814	98216
218.463194596	174.266666667	0.000105049	8.46432	0.656465904276	0.679411814642	0.012382	100830
237.77825708	196.153846154	0.00242814	8.46281	0.620673669358	0.673207925253	0.0113392	103380
275.547161548	194.142857143	0.00238904	8.46119	0.566919358671	0.657136775807	-0.0289059	106098
220.387270674	201.461538462	0.00436206	8.46067	0.56172545471	0.682204454608	0.0754216	108717
253.327952262	196.307692308	0.00129599	8.46028	0.532891028033	0.655537301328	-0.0093192	111269
201.178435717	175.866666667	0.00107476	8.46049	0.58512003035	0.636256178063	0.0748853	113907
211.205730207	190.785714286	0.000988404	8.46054	0.630330834438	0.65386719633	-0.0152501	116578
268.054294028	179.2	0.00155482	8.46018	0.543650659887	0.700934762745	-0.0366857	119266
183.397430876	180.214285714	0.00289052	8.4597	0.519345315323	0.653069780571	-0.0126874	121789
214.688011764	169.533333333	0.00238024	8.45934	0.601644562945	0.66190839056	0.00176069	124332
301.850107763	223.5	0.00528129	8.45893	0.643088353089	0.666614146067	-0.00760581	127014
277.954946626	211.0	0.00134417	8.45833	0.62026524959	0.658689551799	-0.0487436	129757
265.044781657	195.785714286	0.00121611	8.45818	0.608996945084	0.649982774306	0.0520886	132498
278.609140022	193.615384615	0.000923361	8.45794	0.639957699457	0.675645753383	-0.0161109	135015
200.741986175	162.625	0.00175815	8.45787	0.598521498448	0.659245192676	0.0218267	137617
251.995518787	173.133333333	0.00149321	8.4571	0.531659429763	0.670249619054	-0.0694694	140214
229.013524256	173.733333333	0.00408078	8.45643	0.603924911619	0.675159029439	0.00656722	142820
197.446820365	180.071428571	0.000684948	8.45575	0.572016841538	0.631337720364	-0.0384287	145341
229.689428532	168.333333333	0.00275732	8.455	0.5399592167	0.68146191262	0.0156279	147866
173.176103331	167.133333333	0.00457142	8.45409	0.553107182355	0.655185135418	-0.0192715	150373
199.173085478	153.176470588	0.00207349	8.45309	0.600957804077	0.682001217055	-0.0596917	152977
231.768619238	158.125	0.00169489	8.45236	0.522383123233	0.646809876278	0.0245402	155507
223.905443963	151.941176471	0.00102238	8.45137	0.65109055669	0.678101976112	-0.0424726	158090
212.728021973	175.0	0.00117091	8.45062	0.573605607141	0.642286141863	0.020433	160715
187.251677175	142.368421053	0.00102956	8.44981	0.578315062372	0.652197320285	-0.0169323	163420
212.285543328	167.6875	0.00103277	8.44898	0.559826519096	0.626483238917	-0.0130962	166103
189.905371443	185.642857143	0.000728714	8.44819	0.547662239904	0.622916149924	-0.00600846	168702
177.519046514	160.6875	0.00478955	8.44758	0.590802928129	0.642430330191	0.0327528	171273
205.960128434	149.764705882	0.00244371	8.44691	0.44360512261	0.622117454927	-0.0381939	173819
186.681552025	172.8	0.00210807	8.44615	0.545914045878	0.632421213558	-0.0207589	176411
206.386762557	158.0625	0.00415098	8.44488	0.586178138152	0.653985942317	-0.0821538	178940
197.711828161	183.266666667	0.00223893	8.4439	0.492515603286	0.60493327979	-0.0372155	181689
227.131713107	176.733333333	0.00209154	8.44308	0.427842087346	0.535410667393	0.00938917	184340
232.394875989	159.3125	0.000783548	8.44217	0.480689229005	0.615061443761	-0.0277082	186889
152.20163145	133.095238095	0.00629686	8.44071	0.415205501526	0.558912840891	-0.0328009	189684
161.041865215	144.388888889	0.00236721	8.43992	0.549567902178	0.661506171345	0.0120239	192283
203.650809111	161.25	0.0027549	8.43939	0.578615815581	0.629625562581	0.0369068	194863
188.754721981	159.9375	0.00263561	8.4389	0.505128156838	0.61239848054	-0.00303781	197422
176.893408835	142.944444444	0.00232647	8.43807	0.473888695455	0.57263634501	-0.0759301	199995
221.302590174	159.875	0.001813	8.43727	0.510918325974	0.58714113132	-0.00989342	202553
198.544307302	150.588235294	0.00211546	8.43654	0.548147872281	0.613130341686	0.00569661	205113
230.473339481	161.5	0.00175452	8.43555	0.444288333136	0.599395849178	-0.0623762	207697
172.770139308	152.117647059	0.000132871	8.43425	0.535273317261	0.613439594016	-0.0786864	210283
201.415944638	186.266666667	0.00374462	8.43254	0.584977566485	0.632213984061	0.00611003	213077
227.128428996	168.8	0.00155472	8.43055	0.336440350418	0.581953980374	-0.0576862	215609
205.355135682	142.944444444	0.00129563	8.42848	0.55030273664	0.611192099931	-0.0385843	218182
238.247982695	174.533333333	0.000882903	8.42619	0.617824338482	0.669783135566	-0.0522482	220800
212.773138145	172.933333333	0.00630829	8.42328	0.567552870698	0.628346033293	0.0101077	223394
179.03146532	154.888888889	7.68479e-05	8.42143	0.572931091059	0.637687472968	-0.0214869	226182
238.547690362	183.571428571	8.82999e-05	8.41844	0.595359719832	0.665106507956	-0.0441306	228752
239.898409995	171.066666667	0.00231603	8.41466	0.562874509373	0.668720542145	0.0157346	231318
250.833154441	200.615384615	0.0015543	8.41101	0.600053559235	0.66163553977	-0.0123948	233926
179.698404746	175.466666667	0.0015588	8.40828	0.56610424747	0.644640611307	0.0352696	236558
246.346819429	175.4	0.00205165	8.4059	0.548960610409	0.68012445325	0.00764543	239189
214.248804227	184.357142857	0.00170934	8.40326	0.539707885674	0.661667421902	-0.0259666	241770
229.089184653	181.142857143	-0.000262176	8.40028	0.563593166368	0.662236060094	-0.0313954	244306
299.468841924	215.166666667	0.00421849	8.39674	0.503899771548	0.70341352257	0.0157242	246888
265.167607314	181.785714286	0.00145685	8.39438	0.611812845866	0.680315256373	-0.0130778	249433
302.949957826	258.5	0.00312466	8.39301	0.51976177035	0.613162552943	0.0383247	252018
304.074215134	217.583333333	0.00282357	8.39144	0.590472511124	0.661639625366	-0.0215683	254629
322.285307237	214.25	0.00398126	8.3892	0.646824483004	0.754896416277	-0.0465721	257200
260.70490965	187.428571429	0.00422233	8.38785	0.368775994912	0.652711161219	0.0359578	259824
299.991949465	229.916666667	0.00120871	8.38686	0.59042307431	0.640081091912	-0.0187779	262583
311.499365874	253.6	0.00089698	8.38579	0.55948634002	0.655826253956	-0.0109961	265119
294.305754536	237.909090909	0.00271103	8.38517	0.62312384472	0.670047506215	0.0431118	267736
208.351614452	211.333333333	0.0036301	8.38414	0.655779719228	0.760071283975	-0.0248881	270272
287.925288516	197.384615385	0.0028691	8.38266	-0.110788103761	0.724508111235	-0.0325217	272838
255.775580712	190.066666667	0.00334313	8.38067	0.268265330145	0.709593330125	-0.0313399	275689
264.197022559	170.333333333	0.000259005	8.37851	0.607738303755	0.73237739567	-0.0154579	278244
255.402630567	213.083333333	0.00461901	8.37627	0.362789350726	0.693759658357	0.0233418	280801
291.411177686	233.636363636	0.00189868	8.37566	0.638266518751	0.680573758514	0.0348555	283371
242.798344495	177.2	0.00310783	8.37538	0.667496827743	0.69388024801	0.0140827	286029
274.943222344	213.083333333	0.00287147	8.375	0.648472100115	0.679132271703	-0.0034503	288586
390.9431674	295.444444444	0.00220787	8.37444	0.404783560062	0.737778420192	-0.0200628	291245
301.402320186	194.615384615	0.00276393	8.37324	0.697284972988	0.802256252685	-0.0419481	293775
213.514568195	198.615384615	0.00306083	8.37201	-0.214264789663	0.71325217043	-0.00629043	296357
247.54550289	227.666666667	0.00157571	8.37066	0.658899778727	0.70990309323	-0.0138797	299089
213.034895323	211.5	0.00262349	8.36939	0.667841167448	0.706857643586	0.00254865	301627
260.166635736	219.666666667	0.00375503	8.36968	0.666448361371	0.69386706397	0.0821467	304263
221.795599003	181.642857143	0.00482164	8.37099	0.710523718967	0.736955473362	0.0548896	306806
228.371943955	175.133333333	0.00217135	8.37156	0.676566403807	0.707550613761	-0.0150416	309433
242.299256735	198.615384615	0.00231098	8.37185	0.621568396014	0.707501310738	-0.0131099	312015
235.214308508	191.428571429	0.00257843	8.37138	0.699432159273	0.72496947332	-0.0600383	314695
253.477213161	195.615384615	0.00214857	8.37056	0.60184156211	0.664712373199	-0.0328874	317238
227.108139979	185.428571429	0.00262525	8.37031	0.662822037722	0.741298522314	0.0356786	319834
288.462535777	229.636363636	0.00289961	8.37009	0.677496096996	0.727339851029	0.00365281	322360
278.136118631	219.5	0.00218054	8.3692	0.682362569385	0.723614267404	-0.0585393	324994
251.007818836	205.923076923	0.000279669	8.36759	0.692412170978	0.716516344048	-0.0664842	327671
249.575168227	214.666666667	0.000754431	8.36483	0.677402937151	0.712936855001	-0.0344925	330247
259.695226024	179.666666667	0.00155384	8.36088	0.584068285728	0.761765897596	-0.00946426	332942
239.788014627	183.5	0.00249166	8.35746	0.620447519439	0.692656480686	0.00637618	335511
264.109523511	208.833333333	0.00414441	8.35453	0.686160192645	0.71787516394	0.00717403	338017
286.51012944	168.0	0.00361358	8.35306	0.453321606086	0.87978128143	0.0201454	340537
284.729731193	177.333333333	0.00379647	8.3518	0.803426134331	0.840606414157	0.00451916	343197
274.758499288	246.363636364	0.00332654	8.35046	0.0927046599238	0.75307238251	-0.0119632	345907
287.478974627	212.25	0.00322941	8.34993	0.664411648745	0.724386472182	0.0352047	348454
268.96275384	196.307692308	0.00190099	8.34828	0.663713730005	0.688435129343	-0.0633146	351006
262.842151372	195.0	0.000876199	8.34579	0.602447124871	0.653239319646	-0.0556713	353541
287.480469673	210.153846154	0.00167819	8.34164	0.643947363849	0.668577134053	-0.0327581	356273
286.837067628	228.909090909	-0.000366152	8.33743	0.638462549778	0.668263732723	-0.0205844	358791
305.6061056	238.75	0.00627406	8.33161	0.594653876191	0.640437956521	-0.00329683	361656
276.905776503	181.0	0.008461	8.32756	0.609807095413	0.705375135221	-0.0188456	364190
311.808412576	247.272727273	0.00490324	8.32466	0.635734099682	0.745456634869	-0.0277428	366910
271.843411513	234.090909091	0.00226754	8.3236	0.523418202853	0.663436990013	0.0569408	369485
252.681928923	200.846153846	0.0011503	8.32309	0.544861487272	0.699741160535	0.0419281	372096
316.050994549	290.444444444	0.00282623	8.32336	0.642934903439	0.673975359486	0.0636727	374710
