EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
1.13767790841	16.9797297297	0.00382021	8.51263	0.0	0.247106826192	2513
2.37190132701	19.4263565891	0.0031155	8.51106	0.272356237625	0.324025258379	5019
4.11798359979	21.747826087	0.00303086	8.50948	0.220476345345	0.284905734608	7520
4.86362279166	23.212962963	0.00316849	8.50858	0.297285753395	0.352370494109	10027
10.7825212418	29.5294117647	0.00367407	8.50773	0.309274960854	0.371574264355	12537
11.2512986136	29.2471910112	0.00285135	8.50651	0.242879608063	0.319194819934	15140
19.8763714045	38.6769230769	0.00316907	8.50556	0.297255039466	0.362737654251	17654
19.7149046207	38.5454545455	0.0029797	8.50442	0.322731112485	0.407911577757	20198
29.5397975728	56.1333333333	0.0031583	8.50318	0.251989891144	0.395030464284	22724
41.0979131858	72.0571428571	0.00293766	8.5019	0.38190365698	0.453122760161	25246
71.7247733629	92.8148148148	0.00287893	8.50074	0.364112161905	0.545781639603	27752
68.0429254139	93.4444444444	0.00248633	8.49953	0.372732720983	0.515854322303	30275
75.4895082234	105.875	0.00165101	8.49832	0.473666187825	0.557287300691	32816
106.967025599	142.222222222	0.00201389	8.49729	0.498964282305	0.5617922159	35376
147.320684097	167.6	0.0017688	8.4964	0.514506291352	0.607028603273	37890
127.771353586	141.111111111	0.00144002	8.4955	0.505638165681	0.633834355169	40430
122.719518305	140.555555556	0.00118443	8.49438	0.594000170652	0.668505100333	42960
252.818148413	292.111111111	0.00154783	8.49346	0.470996690403	0.654010659923	45589
132.823874763	173.4	0.00126669	8.49267	0.549124617662	0.624424862937	48190
165.827941826	143.055555556	0.000902776	8.49181	0.550916571805	0.660653111602	50765
154.121776347	171.375	0.00281841	8.49063	0.477562303077	0.626009720818	53507
231.94418967	205.384615385	0.00219134	8.48956	0.483284600119	0.648950190677	56177
252.568286371	190.142857143	0.00274243	8.48876	0.590941767372	0.639047256816	58839
154.985923629	217.333333333	0.0025025	8.48808	0.402179029105	0.657577728699	61447
223.153372166	186.714285714	0.00182879	8.48728	0.453204219144	0.639132014109	64061
236.3996345	212.0	0.00207117	8.48662	0.652656481413	0.694813057442	66817
211.219318278	181.428571429	0.00181309	8.48609	0.574221900228	0.664754694061	69357
203.063889989	205.307692308	0.00142662	8.48539	0.595056069457	0.648541769867	72026
244.111769429	213.75	0.00158111	8.48453	0.633926288484	0.68468843332	74591
221.992166664	189.857142857	0.00152069	8.48382	0.623915221402	0.695121454278	77249
229.766692152	218.916666667	0.0015473	8.48317	0.595221205174	0.663642332496	79876
257.856938424	215.583333333	0.00143053	8.48256	0.614819886366	0.708746777372	82463
216.276293576	215.416666667	0.00212781	8.48218	0.620903480535	0.677874066178	85048
245.50763275	192.538461538	0.00214011	8.48184	0.575323185041	0.652721455303	87551
231.583725946	187.5	0.0010406	8.48143	0.634659608805	0.660989051138	90176
215.80881319	189.142857143	0.00138897	8.4811	0.698634429262	0.7206917083	92824
239.277243108	209.416666667	0.0017341	8.48067	0.632946802494	0.675975371801	95337
284.907692817	221.25	0.00170814	8.48025	0.58277643568	0.657746641569	97992
270.041929743	200.461538462	0.00109666	8.47964	0.626928504901	0.668907161799	100598
232.811301706	188.071428571	0.000498569	8.47888	0.625937606582	0.677525341285	103231
268.953386902	184.0	0.00347778	8.47767	0.542432976651	0.673381712027	105991
239.833710973	211.5	0.00540784	8.47667	0.560602188908	0.659677947861	108529
248.641610072	233.454545455	0.0015067	8.47608	0.65521322828	0.687721900625	111097
216.652023643	197.615384615	0.00115765	8.47562	0.644883880011	0.674320405271	113666
238.370208973	233.0	0.00230916	8.47539	0.618195067077	0.654049630985	116229
259.043722763	262.1	0.00126988	8.47486	0.647979792028	0.679265450753	118850
180.719364691	187.214285714	0.00103759	8.47401	0.635917971467	0.657259982625	121471
259.107375461	191.571428571	0.00114984	8.4736	0.503169959288	0.666825472963	124153
232.249854195	195.461538462	0.000510646	8.47324	0.624553938455	0.68432690425	126694
235.721460889	201.615384615	0.000105934	8.47258	0.635579941001	0.674093932581	129315
170.7799341	188.428571429	0.00111332	8.47268	0.592337468979	0.665335581507	131953
181.121089806	205.461538462	0.0012162	8.47276	0.661125652061	0.685069134501	134624
186.885778552	182.857142857	0.00135043	8.47284	0.615783870748	0.676406673561	137184
206.091301692	184.214285714	0.00152727	8.47324	0.579311245058	0.640698842351	139763
192.088901205	179.571428571	0.00163213	8.47333	0.659485317079	0.693084177867	142277
259.641854606	234.333333333	0.0023638	8.47319	0.622590623675	0.664534706814	145089
227.123064382	197.076923077	0.00271364	8.47291	0.57149859332	0.659441789257	147651
191.696507293	197.461538462	0.00343534	8.47249	0.594966551573	0.668800336593	150218
241.271918762	185.285714286	0.00221125	8.47196	0.517598245559	0.631914250885	152812
254.120408125	215.083333333	0.00313963	8.47179	0.574661567368	0.658707761222	155393
200.576309352	189.142857143	0.00331008	8.4708	0.584884996941	0.663944079941	158041
210.013733326	176.666666667	0.00155436	8.46976	0.591255393769	0.647160933945	160691
197.729937366	192.692307692	0.00129189	8.46846	0.575623716866	0.649671143365	163196
190.619886507	176.8	0.000942853	8.46669	0.582097279412	0.655036462789	165848
255.416663058	201.153846154	0.00350095	8.46411	0.548982389717	0.659385124554	168463
221.493620494	181.5	0.00258721	8.46278	0.658065831914	0.692432603882	171004
271.16462102	180.857142857	0.00372154	8.46121	0.482017146461	0.661797347954	173536
184.551093798	173.2	0.0035157	8.46079	0.536627256419	0.669456299845	176134
229.908652631	213.833333333	0.0016077	8.46014	0.568370786798	0.669871487122	178700
