EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1376.09628781	200.0	-0.000388177	1.41844	0.000312850063569	-0.0940514832231	2600
-1346.95051438	200.0	-0.000410985	1.41784	-0.0667837381535	-0.336923462318	5200
-1286.58912617	200.0	0.000464895	1.41774	-0.520124139403	-1.54236150899	7800
-1149.98428638	200.0	0.00114268	1.41734	-1.82788862734	-1.29170229271	10400
-1228.49318378	200.0	0.000439452	1.41733	-1.09342078405	-0.913382097793	13000
-1120.60110972	200.0	0.00225999	1.41698	-1.2796122569	-0.355289942751	15600
-1209.74180784	200.0	0.000243013	1.41627	-0.35283122545	0.134138445229	18200
-1107.19223507	200.0	0.00569498	1.41463	0.0234763590713	0.159181461301	20800
-1218.50732603	200.0	0.00142245	1.41495	0.148728374848	0.180488337002	23400
-1304.29945953	200.0	0.000293475	1.41486	0.234895263057	0.315366726106	26000
-1104.38982729	200.0	-0.000222616	1.41402	0.317165903852	0.3785073158	28600
-1152.1911295	200.0	0.00416818	1.41279	0.314464166496	0.352280343949	31200
-1085.97414067	200.0	0.00382132	1.41265	0.298540292907	0.33406430242	33800
-1128.20333265	200.0	0.00305121	1.41271	0.466398435071	0.48095413175	36400
-1146.0247188	200.0	0.00137918	1.4134	0.482303729532	0.493484816237	39000
-1262.61849293	200.0	0.00138669	1.41439	0.539831483069	0.55091903589	41600
-1338.59419009	200.0	0.0012139	1.41544	0.451423982148	0.455998028109	44200
-1236.77883285	200.0	0.00120806	1.41663	0.534794799663	0.543147744437	46800
-1171.77199055	200.0	0.00159378	1.41776	0.413338336535	0.417659799618	49400
-1257.25079424	200.0	0.00261619	1.41965	0.516321215684	0.522040236348	52000
-1228.97399453	200.0	0.00525997	1.42184	0.515905237733	0.522714390379	54600
-1157.31544731	200.0	0.00158155	1.42314	0.331664679442	0.358436469823	57200
-1070.32983149	200.0	0.00269343	1.42482	0.379636138734	0.410390648815	59800
-1182.04948693	200.0	0.00155636	1.42592	0.491432889062	0.501819432618	62400
-1133.98260431	200.0	0.000966264	1.42671	0.531342229669	0.545066251368	65000
-1226.52300019	200.0	0.00103804	1.42772	0.469674425187	0.475617675106	67600
-1065.94082016	200.0	0.00192837	1.42882	0.4411318052	0.445073920989	70200
-1060.00343595	200.0	0.00232705	1.42999	0.466280138615	0.483713833584	72800
-1069.44937008	200.0	0.00114899	1.4304	0.510700317686	0.527757227833	75400
-1255.19629794	200.0	-0.000354765	1.43002	0.447394053934	0.457056635788	78000
-1233.93257512	200.0	0.000462026	1.43027	0.43296243761	0.453741198783	80600
-1218.46075042	200.0	0.00376771	1.43121	0.457783243289	0.467716285101	83200
-1138.91755033	200.0	0.00431381	1.43281	0.501520043805	0.508656767928	85800
-1139.44972917	200.0	0.00143402	1.43349	0.577721569882	0.585843823161	88400
-1082.38714504	200.0	0.00118426	1.43437	0.457334849165	0.468288148302	91000
-1120.72211732	200.0	0.00117769	1.43531	0.442704798861	0.452274332755	93600
-1065.7430559	200.0	0.00443057	1.43706	0.396150922765	0.448133093365	96200
-1131.78466744	200.0	0.00204508	1.43855	0.511854488635	0.534768009227	98800
-996.018713908	200.0	0.0021721	1.44062	0.463772828517	0.470409713164	101400
-1054.23298499	200.0	0.00189581	1.4421	0.494916255839	0.51257653473	104000
-1034.24257055	200.0	0.00260465	1.44409	0.551960215559	0.561840026074	106600
-1034.26809168	200.0	0.00459601	1.44589	0.473740723831	0.478519314649	109200
-1042.77616519	200.0	0.00220814	1.44687	0.509844018961	0.51805752067	111800
-1093.54309199	200.0	0.00222273	1.44816	0.493699160436	0.504284518136	114400
-1185.82619174	200.0	0.00317476	1.44975	0.641431872538	0.64543353579	117000
-1129.64729873	200.0	0.00154163	1.45105	0.225242175352	0.293281259183	119600
-1192.59344243	200.0	0.00173708	1.4527	0.398009489937	0.413848109249	122200
-1129.11844885	200.0	0.00297955	1.45428	0.33429068453	0.340684471904	124800
-1078.21334662	200.0	0.00542825	1.45596	0.264828982891	0.281689092719	127400
-1136.82372598	200.0	0.00163249	1.45677	0.534803291954	0.548683924897	130000
-1165.38372768	200.0	0.00183986	1.45755	0.540627847158	0.566394451204	132600
-1184.26208698	200.0	0.000925794	1.45821	0.576242789212	0.600205312272	135200
-1082.59691904	200.0	0.00162894	1.45886	0.634949616272	0.638022694864	137800
-1124.55736214	200.0	0.00127095	1.45971	0.568208074221	0.586633709546	140400
