EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
13.6723981264	18.5925925926	0.000782648	4.25732	-0.102183665678	-0.0822785558947	2510
15.3215002474	19.3153846154	-0.000740429	4.25594	0.0028666471794	0.296193977399	5021
25.2868691541	24.4326923077	0.00136236	4.256	0.219231273793	0.388714716608	7562
23.3675113048	25.06	0.000668134	4.2551	0.278330128393	0.405308912542	10068
29.1991556061	27.2043010753	0.004232	4.25471	0.333987304781	0.407873078319	12598
33.7229478165	30.313253012	0.00131746	4.25362	0.317887912889	0.415073494856	15114
45.9881023126	37.9090909091	0.00165037	4.25284	0.308691461546	0.384942228502	17616
48.1929692761	37.5223880597	0.00159479	4.25184	0.218904703438	0.339044618548	20130
48.1105305268	37.4776119403	0.0015069	4.25062	0.295143393818	0.360683532692	22641
58.9181570031	43.9298245614	0.00210358	4.24968	0.11479706925	0.230429939582	25145
75.6300779041	49.0784313725	0.00161392	4.24889	0.0795439493665	0.251818643441	27648
64.5250349409	41.9333333333	0.00135684	4.24841	0.144701649652	0.235425060929	30164
72.4669481592	44.8245614035	0.00126207	4.24824	0.219402102773	0.310143680833	32719
67.9655081611	45.5636363636	0.000882134	4.24783	0.314616639953	0.371930684752	35225
76.3716747669	46.0727272727	0.0021462	4.24751	0.194476837835	0.283401718596	37759
74.3459480701	46.2631578947	0.00174171	4.24725	0.173897883158	0.256727832891	40396
76.6776683982	48.4807692308	0.00229576	4.24737	0.298409685728	0.35799800311	42917
81.7070834246	52.4081632653	0.00277789	4.24794	0.332441959453	0.413341810142	45485
83.4898999787	52.1458333333	0.00300492	4.24854	0.312637615634	0.363494151981	47988
85.3274735335	50.2115384615	0.00448073	4.2493	0.352896862176	0.398881965032	50599
97.1146694838	54.6086956522	0.00282229	4.24977	0.383046940887	0.443841989564	53111
108.010735089	60.3333333333	0.00300793	4.25041	0.350855768565	0.420525551281	55645
116.894987957	64.8205128205	0.00318695	4.25124	0.350017665832	0.402643101437	58173
132.200504412	69.7777777778	0.00270591	4.25169	0.288945512665	0.364332720709	60685
142.265100193	73.6764705882	0.00275248	4.25187	0.358194834871	0.448572996863	63190
142.855251903	73.2571428571	0.0031604	4.25193	0.359662575306	0.430347527787	65754
159.039384217	82.2903225806	0.00303079	4.25203	0.337984541895	0.485997655209	68305
181.21660505	95.0740740741	0.00118677	4.25166	0.421417905407	0.500439058343	70872
173.950524107	88.3448275862	0.00051069	4.25134	0.422565674732	0.499450557237	73434
170.978821017	89.6428571429	7.5611e-05	4.25061	0.344730326049	0.415222899203	75944
182.694578722	92.6428571429	0.000404272	4.24913	0.531018158509	0.592751643195	78538
187.688028004	95.4814814815	0.00259144	4.24647	0.627211455534	0.675811829007	81116
173.987866439	89.5	0.00788827	4.2437	0.479324128472	0.541323856393	83622
199.700756505	95.0740740741	0.00268048	4.24173	0.752070856701	0.811163424954	86189
200.970781888	93.5925925926	0.00136078	4.23976	0.909953025143	0.925623298021	88716
198.28483539	91.5714285714	0.00210212	4.23755	0.897807342678	0.911992492007	91280
193.495387648	91.1071428571	0.00442091	4.23484	0.823021706224	0.854761724768	93831
196.841286247	91.0357142857	0.000956281	4.23304	0.939907916198	0.956205716616	96380
195.011238237	90.9642857143	0.000751184	4.22995	0.897013727097	0.914607355182	98927
186.910010009	86.4482758621	0.00135572	4.22553	0.841432637454	0.867297340016	101434
189.669837423	86.5862068966	0.00439176	4.22129	0.950220323721	0.954983666754	103945
190.715546657	87.0	0.00112674	4.21764	0.942039307214	0.946484328036	106468
190.464843312	86.8620689655	0.00318016	4.21427	0.982669936218	0.986337869107	108987
191.000682374	86.724137931	0.00342773	4.21113	0.986978975942	0.98910145977	111502
189.193703411	86.0	0.00737034	4.20861	0.987171543318	0.98906956369	114082
191.181140036	86.4827586207	0.00331485	4.20672	0.98596310122	0.987405843891	116590
192.097312661	86.8965517241	0.00686605	4.20514	0.976815195691	0.978035927978	119110
185.920714316	84.2	0.00139948	4.20416	0.902859436815	0.908477043969	121636
177.565678984	81.9677419355	0.00032471	4.20313	0.838833367411	0.863492624251	124177
192.190074649	86.8620689655	0.000695892	4.20163	0.969813171027	0.97857155576	126696
184.00067011	84.0	0.00262822	4.19907	0.92817976964	0.932591394645	129216
189.335842056	85.7333333333	0.00221158	4.1968	0.975437352384	0.977967507206	131788
186.8427912	85.0333333333	0.00260112	4.19498	0.981477388703	0.982540706796	134339
191.055791336	86.3103448276	0.000583637	4.19293	0.991087509261	0.992457981547	136842
187.086337609	85.7333333333	0.000855089	4.19074	0.990627044718	0.991906320144	139414
190.672460679	86.3793103448	0.0325639	4.18673	0.992500746345	0.993287912777	141919
193.439054049	86.6551724138	0.016777	4.18445	0.9898251807	0.990728293062	144432
191.551701033	85.8333333333	0.00522598	4.18357	0.963924862167	0.967246381028	147007
188.092101701	85.0666666667	0.00310643	4.18306	0.925632123365	0.930742185042	149559
193.465425282	86.7931034483	0.00303108	4.18253	0.964925766847	0.968685554134	152076
198.562297993	88.1379310345	0.000757899	4.18185	0.991610067139	0.99343684522	154632
200.327328153	88.7931034483	0.00249157	4.18139	0.993799965366	0.995175297993	157207
197.75400491	88.1724137931	0.00221297	4.17997	0.994085298779	0.995133807176	159764
201.858029084	89.4285714286	0.00826793	4.17889	0.994968473871	0.996065333463	162268
202.888680921	89.6071428571	0.00821227	4.17803	0.994514427791	0.995734378849	164777
200.999175098	88.9655172414	0.00313532	4.17726	0.993993396563	0.994326428204	167357
