EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	SurrogateLoss	TimestepsSoFar
-0.135324009685	18.268115942	0.00393951	8.51163	0.0	0.290789280316	-0.0660143	2521
1.61077050683	20.264	0.00441388	8.50994	0.2045827129	0.297896658428	-0.0749432	5054
3.42140026541	23.5607476636	0.00176757	8.50916	0.198093354843	0.287821413816	-0.0757159	7575
6.36588712397	27.0860215054	0.00139886	8.50824	0.275314446313	0.367784917127	-0.0523453	10094
6.74910234619	27.3695652174	0.00121325	8.50718	0.218838706693	0.305750198946	-0.0561049	12612
10.8109000333	36.347826087	0.00124113	8.50632	0.34307308444	0.465417793553	-0.00548649	15120
14.465887096	40.1428571429	0.00144516	8.50564	0.246858822439	0.422814061261	-0.0038553	17649
16.5912296063	40.8870967742	0.00115769	8.50487	0.320127370949	0.437953071609	-0.0520096	20184
26.7974627688	53.3404255319	0.000938668	8.50411	0.43250985865	0.546317971097	-0.0371408	22691
27.7313187154	51.1836734694	0.00274815	8.50307	0.468952542106	0.561732923217	-0.020284	25199
46.8034354621	64.5	0.002241	8.50178	0.34927008753	0.649192232558	-0.0919934	27779
30.808313043	70.1621621622	0.00207847	8.50053	-0.570593120228	0.494993704643	-0.0196078	30375
56.0574579057	94.5185185185	0.00200487	8.49912	0.296518409765	0.517044175117	-0.0842325	32927
46.7345990806	100.6	0.00132717	8.4976	0.494054380811	0.612761913779	-0.0541134	35442
68.6127642615	109.375	0.00113354	8.49621	0.485788518022	0.599266027744	-0.0207022	38067
107.165199347	141.833333333	0.00137373	8.49513	0.52580629526	0.602253122179	0.0334201	40620
125.692681893	149.058823529	0.00137607	8.49419	0.488076824643	0.587858339369	9.0003e-06	43154
108.434721667	153.941176471	0.000658454	8.49318	0.503088511903	0.64380883205	-0.0369295	45771
99.9288657464	145.611111111	0.00250459	8.492	0.524271243405	0.630039369095	0.0279002	48392
130.993141567	159.5	0.00179136	8.49064	0.574458218001	0.633424359151	-0.046619	50944
99.3529508155	139.277777778	0.00096993	8.48913	0.613366796455	0.655369065358	-0.0513655	53451
94.5838955772	147.842105263	0.00326995	8.48728	0.547005101386	0.614692365117	0.0230915	56260
143.864966067	242.454545455	0.00345209	8.48545	0.566573816155	0.658525994326	-0.0248886	58927
143.487023216	157.0	0.00372283	8.48316	0.51192422061	0.623812158016	-0.0730138	61439
197.098637592	194.571428571	0.00308661	8.48086	0.581187915603	0.640825719026	-0.0271749	64163
188.38936567	205.923076923	0.00286029	8.47848	0.589089290137	0.635827310877	-0.0306052	66840
214.045406552	199.307692308	0.00260217	8.47613	0.645926754935	0.708878694429	-0.0229781	69431
229.497587968	214.230769231	0.00263978	8.47419	0.573777188792	0.629174045527	0.0246339	72216
182.059883415	179.214285714	0.00130806	8.47222	0.661902493194	0.692577845298	-0.0271703	74725
193.123016235	216.5	0.000901695	8.47037	0.686338324278	0.730896679928	-0.014117	77323
172.407578566	179.066666667	0.00295708	8.46794	0.664593775759	0.697912046221	0.00312242	80009
308.890118763	237.727272727	0.00455992	8.46612	0.459015932573	0.635438451492	0.0313294	82624
214.891597938	189.714285714	0.00129222	8.4653	0.621309272987	0.660419173614	0.031522	85280
240.313808571	231.615384615	0.00101942	8.46455	0.643672399196	0.670482406631	0.00102544	88291
217.996437088	195.538461538	0.001301	8.46397	0.642072321847	0.686416305626	0.0215102	90833
202.608454188	194.0	0.00101032	8.46324	0.663632815653	0.70483277788	-0.0351221	93355
230.102291846	208.666666667	0.00117579	8.46285	0.678021643591	0.707188010075	0.0426118	95859
224.498708629	189.928571429	0.00132241	8.46268	0.647081044424	0.683324595714	0.0215238	98518
230.64988535	185.785714286	0.00109181	8.46278	0.640558157826	0.685982608613	0.0278391	101119
254.678801085	187.142857143	0.00142797	8.46301	0.626903656814	0.684244998882	0.0264215	103739
194.365311495	175.333333333	0.00147794	8.46332	0.591831564246	0.656667124829	0.0133119	106369
