EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	SurrogateLoss	TimestepsSoFar
-649.292439938	1000.0	0.000112104	8.51163	-1.08045685152	-1.49394990198	-0.031622	3000
-624.163228823	1000.0	-0.00158515	8.5079	-1.66026235206	-0.953039442208	-0.106913	6000
-749.516157965	1000.0	-0.000547035	8.50337	-0.490547479145	-0.581526690644	-0.0459154	9000
-667.376577334	1000.0	-0.000586097	8.49598	-0.46866421346	-0.13387938915	-0.111351	12000
-696.994384397	1000.0	-0.000923765	8.48526	-0.411742464823	-0.156378109037	-0.0524919	15000
-681.369806956	1000.0	0.00411536	8.46839	-0.334048671673	-0.0801984811058	-0.0769465	18000
-619.165517335	1000.0	-0.00497128	8.45642	-0.297549091296	0.0541800213899	-0.100085	21000
-646.831325755	1000.0	-0.00509853	8.43956	0.0142250235681	0.14351874246	-0.0898949	24000
-693.912497563	1000.0	-0.00162241	8.41631	-0.260081952877	0.0703150867371	-0.0372827	27000
-629.177108157	1000.0	0.00883406	8.38242	-0.403152586727	0.216774603019	-0.0462307	30000
-630.000677255	1000.0	-0.00383283	8.3598	-0.050548702357	0.112500513124	-0.0709767	33000
-655.281470912	1000.0	0.0149624	8.32782	0.0357855675306	0.175370695891	-0.0245513	36000
-648.091720775	1000.0	-0.00379863	8.30485	0.02153258759	0.133758562059	-0.0934475	39000
-599.073211175	1000.0	0.0226888	8.27056	0.0480394363311	0.161113848295	-0.0715123	42000
-576.205690401	1000.0	-0.00672767	8.24645	0.153850336991	0.271266853603	-0.0965762	45000
-568.570833029	1000.0	-0.00499685	8.2094	0.0792478923918	0.185729134278	-0.0914122	48000
-568.524057697	1000.0	-0.00766566	8.1572	0.0661317138468	0.179499543809	-0.0288497	51000
-558.276366862	1000.0	0.0106608	8.08412	-0.120082582453	0.172973294818	-0.027135	54000
-520.64248766	1000.0	-0.0193452	8.03672	0.00337505276333	0.140396999577	-0.0507141	57000
-482.509040539	1000.0	-0.00728301	7.96596	0.106923034618	0.184796954666	-0.052554	60000
-499.07662022	1000.0	0.179552	7.86696	0.150008995123	0.221093904227	-0.0199327	63000
-510.962591636	1000.0	0.0614468	7.79596	0.0331605934218	0.298043005702	-0.105217	66000
-400.275791858	1000.0	0.0178606	7.74782	0.128672829361	0.214276959126	-0.0808001	69000
-439.981193454	1000.0	-0.00244459	7.71322	0.179026213846	0.237507020862	-0.112762	72000
