EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1233.83857294	200.0	0.000243613	1.41844	-0.00511167040069	0.497113956731	2600
-1100.6649362	200.0	0.000685694	1.41898	0.496468472831	0.53731904302	5200
-1213.90172263	200.0	0.000914721	1.41957	0.412405151901	0.44724334458	7800
-1221.13392907	200.0	0.00164252	1.42013	0.513026865744	0.532618360088	10400
-1159.01772955	200.0	0.00158386	1.42095	0.435748179074	0.476252114244	13000
-1257.75147196	200.0	0.000198382	1.42199	0.442081950408	0.499483808648	15600
-1220.14784796	200.0	0.000722711	1.42307	0.538616756559	0.565848050955	18200
-1223.67140695	200.0	0.000591788	1.42359	0.451523931925	0.485061181742	20800
-1189.48629562	200.0	0.00185682	1.42604	0.460371846126	0.500607587702	23400
-1188.66443119	200.0	0.010849	1.42674	0.524781788964	0.55426575369	26000
-1261.77803759	200.0	0.00429559	1.42746	0.476423489685	0.505024030498	28600
-1200.87402749	200.0	0.00365585	1.4279	0.215158651577	0.345235430034	31200
-1212.76609341	200.0	0.000160108	1.42857	0.250655216711	0.30540916658	33800
-1290.45826541	200.0	0.000512139	1.42905	0.50376554816	0.563448037454	36400
-1291.42629652	200.0	0.000201017	1.42952	0.256194425199	0.392703692065	39000
-1300.76574308	200.0	0.00187877	1.4314	0.238784735427	0.281350654724	41600
-1180.79385089	200.0	0.0186593	1.43156	0.257127328642	0.296446561215	44200
-1175.22139861	200.0	0.0239864	1.43081	0.367009450236	0.41754178894	46800
-1039.52496044	200.0	0.00839539	1.43069	0.394348261595	0.503969289705	49400
-1101.8410744	200.0	0.00146454	1.43053	0.523340772994	0.563843599644	52000
-1077.48507541	200.0	0.00137934	1.43102	0.450679047352	0.524705231248	54600
-1115.52032672	200.0	0.00121215	1.43197	0.467665875852	0.548528424695	57200
-1302.85642725	200.0	0.000614802	1.4333	0.484605556838	0.566004377798	59800
-1185.6619917	200.0	0.000795179	1.43533	0.424061722011	0.511691902286	62400
-1188.65346203	200.0	0.000453554	1.43932	0.531847145922	0.588254675463	65000
-1125.86569879	200.0	0.0195783	1.44535	0.455846686936	0.534893288657	67600
-1130.15141666	200.0	0.00300934	1.44928	0.378333631126	0.47990020819	70200
-1295.46059171	200.0	0.000316387	1.45274	0.243691883597	0.380994061559	72800
-1270.52915591	200.0	0.000441146	1.4571	0.281693576181	0.342398491123	75400
-1243.61011545	200.0	0.00242158	1.46276	0.306681854209	0.344506589371	78000
-1302.07385694	200.0	0.0053537	1.466	0.492806744767	0.547323915625	80600
-1102.94330974	200.0	0.00506038	1.46935	0.517758999759	0.621961264362	83200
-1065.34562664	200.0	0.000769225	1.47176	0.458759411357	0.523553166046	85800
-1182.92524218	200.0	0.0136968	1.47711	0.544582788368	0.607980534347	88400
-1183.94534419	200.0	0.00343265	1.48002	0.339090201369	0.36289927757	91000
-1305.89612626	200.0	0.00286201	1.48264	0.279056725457	0.387922442321	93600
-1139.08476231	200.0	0.00265948	1.4855	0.265083543855	0.553521071858	96200
-1175.09189696	200.0	0.00671426	1.48785	0.490295437856	0.542235266168	98800
-1078.14322611	200.0	0.00836248	1.48923	0.361583319461	0.419474943111	101400
-1098.78421466	200.0	0.00192861	1.49062	0.519760186353	0.610616239313	104000
-1109.05097741	200.0	0.00121259	1.4917	0.588436737231	0.695195241588	106600
-1063.64171017	200.0	0.000987291	1.49309	0.55062130785	0.647648064852	109200
-1102.20870452	200.0	0.000973529	1.49526	0.434183430607	0.52779254719	111800
