EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-0.566732660424	20.867768595	0.00350684	8.51263	-1.83085135815	-0.0144407107221	2525
1.0859726005	21.7739130435	0.0035036	8.51165	-0.00219304771786	0.0828239475126	5029
4.01709327628	26.1875	0.00352525	8.51098	0.0369669098232	0.134663056945	7543
4.54721751159	26.4947368421	0.00317851	8.5099	0.0625343349869	0.169057118856	10060
10.159298252	31.1707317073	0.0032167	8.50893	0.0717491915073	0.165951662732	12616
10.7664393588	42.4576271186	0.00258532	8.5077	0.0858444154159	0.26657364809	15121
15.8431414372	42.6833333333	0.00307963	8.50668	0.157705467501	0.301485965161	17682
23.8479533625	54.4468085106	0.00288902	8.5056	0.20313906643	0.331518634857	20241
39.0858446048	70.1666666667	0.00282864	8.50455	0.237884689169	0.374377538883	22767
32.9415436246	71.7714285714	0.00250267	8.5038	0.354992314571	0.498859038436	25279
36.0683826435	89.6428571429	0.00224179	8.50291	0.447529483937	0.555485882276	27789
58.5243130443	105.16	0.00210569	8.50189	0.510435075693	0.659517041427	30418
46.9006854194	110.260869565	0.00185605	8.50068	0.592280354939	0.679074887233	32954
115.981378936	148.058823529	0.00161559	8.49953	0.578973417635	0.659706033516	35471
81.3983113541	138.473684211	0.00158047	8.49863	0.694274024572	0.752104979456	38102
164.258169649	208.666666667	0.0012423	8.49791	0.672418449144	0.721618947651	40606
130.803078104	183.785714286	0.00125758	8.49719	0.660312319784	0.721133310949	43179
140.248728221	196.142857143	0.00111302	8.49648	0.689463930342	0.749878941872	45925
157.668000646	192.428571429	0.000832389	8.496	0.768706345681	0.808622419842	48619
130.321097676	194.384615385	0.00233026	8.49533	0.773631654168	0.809952200733	51146
91.2869891988	190.142857143	0.00257107	8.49495	0.789771489517	0.822673965086	53808
152.661739746	188.857142857	0.00270354	8.49462	0.774229234844	0.819609822198	56452
121.428091424	180.533333333	0.00279549	8.49421	0.769422631342	0.809697083927	59160
307.080875423	287.818181818	0.00222862	8.49396	0.748405836384	0.79409713707	62326
183.860630519	244.363636364	0.00168156	8.4937	0.798813027446	0.825358452758	65014
181.774095974	209.571428571	0.0015832	8.49345	0.833941885507	0.859300113312	67948
276.445919995	244.454545455	0.0011419	8.49313	0.806181295131	0.836152492232	70637
257.48063643	230.0	0.000841275	8.49242	0.810086956864	0.833672650046	73397
229.318971276	193.230769231	0.00416206	8.49194	0.8194287529	0.848024699991	75909
269.970451842	208.5	0.00205422	8.49182	0.854681927366	0.877742937577	78411
213.831646901	179.071428571	0.00141172	8.49161	0.86136014401	0.885580146222	80918
296.532347596	213.833333333	0.000623005	8.49117	0.781658886754	0.832803743243	83484
217.318256653	216.5	0.00239265	8.49044	0.870987966784	0.896142458361	86082
239.27405511	199.357142857	0.00253541	8.48942	0.9017559499	0.917108944275	88873
264.21465837	227.833333333	0.00307646	8.48839	0.90195238205	0.916077890564	91607
251.512894512	179.071428571	0.0028293	8.4876	0.874904263034	0.89498610117	94114
232.742316814	186.285714286	0.00158127	8.48675	0.918787942328	0.93288653984	96722
242.852900059	198.846153846	0.00221591	8.48595	0.921522260536	0.932323445368	99307
205.882888574	202.0	0.00365409	8.48535	0.932603199377	0.939509710409	101933
233.562074993	205.307692308	0.00173031	8.48468	0.942815406018	0.949107989639	104602
274.942476521	198.538461538	0.000596999	8.48382	0.908310523855	0.923106079671	107183
240.456517588	195.714285714	0.00302275	8.48286	0.935025657004	0.944904493206	109923
243.540422861	213.0	0.00332417	8.48223	0.920830346174	0.933280013828	112479
244.370057986	227.083333333	0.00358038	8.4814	0.901157926045	0.915633454374	115204
286.45031726	217.333333333	0.00268074	8.4801	0.927173065872	0.938693946414	117812
211.634224319	199.153846154	0.00205059	8.47874	0.937559302233	0.947209098843	120401
209.649577563	183.142857143	0.00256089	8.47737	0.948556088883	0.954365851629	122965
261.110359658	234.0	0.00205068	8.47635	0.940243043639	0.946256130059	125539
273.881972392	203.769230769	0.00370051	8.47544	0.937385142137	0.948175794672	128188
290.880711687	202.923076923	0.00523218	8.47447	0.933909734346	0.942218323948	130826
269.667298552	190.642857143	0.0011976	8.47379	0.950569625711	0.95605338071	133495
248.043432435	193.076923077	0.000693722	8.47349	0.954783032566	0.960463883313	136005
246.179143469	188.642857143	0.00209517	8.47266	0.939956571723	0.9468787123	138646
197.436600883	203.384615385	0.0017165	8.47148	0.95489092729	0.960663260928	141290
231.064949823	195.230769231	0.000757683	8.46998	0.947985847297	0.956306802666	143828
306.553662566	211.666666667	0.00281413	8.46847	0.949741475606	0.958662567979	146368
266.070244416	170.8	0.00401508	8.46638	0.924569347798	0.940238491838	148930
234.784135825	210.083333333	0.000880824	8.46497	0.953330505005	0.964151228944	151451
277.239206428	197.8	0.00516403	8.46382	0.94627420119	0.953300792911	154418
270.474770026	197.307692308	0.00110412	8.46246	0.936718054394	0.942950406839	156983
262.657809107	186.642857143	0.0023286	8.46176	0.957246521181	0.962764802704	159596
237.915710302	183.071428571	0.00246023	8.46118	0.964020912157	0.968781467129	162159
296.387392513	235.272727273	0.00309652	8.46065	0.929927303537	0.942505654943	164747
290.965522874	188.357142857	0.00319719	8.46074	0.928138054054	0.944459989336	167384
266.079851633	194.214285714	0.00273079	8.46046	0.941584826831	0.948863174156	170103
294.718238248	199.461538462	0.00264108	8.45994	0.932433489734	0.942040046506	172696
276.071247601	170.666666667	0.00237228	8.45899	0.858356466139	0.893427188169	175256
263.970230532	183.714285714	0.001385	8.45783	0.90765562475	0.931727060087	177828
290.450550324	191.785714286	0.00182282	8.4565	0.933644373451	0.941699049441	180513
280.35635518	167.933333333	0.00232867	8.45576	0.910928694613	0.930733943585	183032
256.774043886	163.0625	0.0019763	8.45478	0.917467009903	0.933296095263	185641
283.60028007	169.0	0.00155297	8.45326	0.897316911041	0.917181513895	188176
243.471897014	189.571428571	0.00177792	8.45203	0.954953259196	0.96831857877	190830
286.673608844	211.75	0.00323962	8.45039	0.893883974614	0.919117025548	193371
268.859900948	161.1875	0.00163262	8.44859	0.902283941539	0.928168585765	195950
301.32598942	193.769230769	0.000309239	8.44615	0.887219479908	0.907183243729	198469
303.697172527	203.076923077	0.00323997	8.4431	0.861672062854	0.882928125053	201109
