EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	SurrogateLoss	TimestepsSoFar
-1.95196989637	17.0952380952	-8.36697e-05	8.51163	-1.4934322707	0.0179779746446	-0.0367117	2513
0.438806720693	21.4017094017	0.00502503	8.51098	-0.015839077895	0.0902811345293	0.0185636	5017
1.77736427896	22.9272727273	0.00166795	8.50983	0.0593925461481	0.131273211638	-0.0632735	7539
3.20961524456	25.14	0.00164225	8.50876	0.0421966844728	0.141987422534	-0.0204434	10053
4.70451953835	26.3578947368	0.00241483	8.50815	0.0693242379458	0.165376256202	-0.00935361	12557
5.59411158111	29.5764705882	0.00186111	8.50697	0.100554378974	0.233525637182	-0.103223	15071
9.60791403101	37.7164179104	0.00185341	8.50602	0.131052684732	0.315655309929	0.00156444	17598
13.3054291207	40.015625	0.00169362	8.50486	0.237233330451	0.392092944171	-0.0610046	20159
20.282589281	50.4	0.00169553	8.50373	0.283858544418	0.445786924557	-0.0322524	22679
17.3459888095	53.2127659574	0.00166858	8.50239	0.381620055665	0.506753288308	-0.0990971	25180
35.5366419476	62.6	0.00181942	8.50111	0.358006259474	0.4663364433	-0.0343395	27684
52.2225739665	87.7931034483	0.00181213	8.49996	0.497624675148	0.611011648676	-0.00718118	30230
48.3934734298	92.1428571429	0.00200994	8.49907	0.482877767205	0.593013822052	0.0254378	32810
53.5972927138	100.52	0.0022677	8.49823	0.520278213438	0.60004657737	-0.00652388	35323
55.7613340823	115.181818182	0.00174779	8.49727	0.599066478448	0.674725953226	-0.0590076	37857
89.7328126988	131.4	0.00198089	8.49653	0.641708077984	0.713973085879	0.0196398	40485
87.1552478204	153.764705882	0.00167367	8.4958	0.684784203903	0.734059083997	-0.0132423	43099
74.0420989399	143.666666667	0.0014849	8.49492	0.663604562389	0.724165112637	-0.0560342	45685
138.723885128	159.75	0.00145301	8.49412	0.687204568236	0.755831830338	-0.00410385	48241
102.869952896	156.625	0.00123833	8.49302	0.764976078263	0.81362617268	-0.101199	50747
126.704504138	155.555555556	0.000905488	8.49193	0.723396192118	0.763043819276	-0.022021	53547
78.3307725609	179.142857143	0.00273252	8.49015	0.754017621071	0.795024934966	-0.0639503	56055
141.046846128	176.866666667	0.00298891	8.48878	0.74074739061	0.784869602026	0.0316165	58708
202.226963457	182.6	0.00205296	8.48701	0.742074012553	0.802883733601	-0.0991378	61447
242.361437398	228.833333333	0.00132976	8.48496	0.768961676624	0.809543157511	-0.0830488	64193
250.146648942	232.181818182	0.000968601	8.48309	0.750904457874	0.792279685036	-0.00220072	66747
172.416236073	197.0	0.00129328	8.48036	0.83977541911	0.866846386693	-0.0262797	69308
205.939397485	202.461538462	0.000555454	8.47754	0.857216889944	0.880160380432	-0.0450886	71940
187.82178857	198.923076923	0.00460345	8.474	0.878121224604	0.896656883817	0.0292809	74526
214.82904011	195.8	0.000780176	8.47229	0.870631161253	0.888750708807	0.0445127	77463
216.252024494	183.642857143	0.00114381	8.46976	0.901983672148	0.918988334135	-0.00858944	80034
