EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-1048.77016537	200.0	0.000850048	1.41944	0.0	0.43159299766	2600
-1156.52658054	200.0	0.000456475	1.42005	0.428909639285	0.449089367333	5200
-1209.83445352	200.0	0.000352335	1.42101	0.424909148841	0.435982022457	7800
-1200.1161524	200.0	0.000463844	1.42253	0.475551320619	0.49097052622	10400
-1214.14299774	200.0	0.00110293	1.42489	0.371873144583	0.420378080669	13000
-1215.63904451	200.0	0.000952514	1.42583	0.389767068172	0.4002063089	15600
-1324.33052684	200.0	0.000950971	1.42735	0.363736735478	0.372499229624	18200
-1427.65649207	200.0	0.00107832	1.42897	0.276045010697	0.284231313488	20800
-1207.59017209	200.0	0.00198248	1.43013	0.176843186814	0.239003524443	23400
-1262.81725539	200.0	0.000709768	1.43037	0.337585227922	0.381655646638	26000
-1201.99820841	200.0	0.0054843	1.42946	0.265890249138	0.298167414512	28600
-1125.41627762	200.0	0.00138648	1.42743	0.364804823161	0.387578008409	31200
-1164.17130781	200.0	0.00431046	1.42557	0.383692121899	0.391438149419	33800
-1185.02197702	200.0	0.00226166	1.42559	0.454511319758	0.502466724073	36400
-1215.55510145	200.0	0.00212022	1.42643	0.467176574718	0.477489127388	39000
-1161.90502219	200.0	0.00239864	1.42763	0.232370849077	0.299049816976	41600
-1228.7459423	200.0	0.00115666	1.42827	0.398498938553	0.423080219968	44200
-1210.73839134	200.0	0.000726503	1.42961	-0.0148639710468	0.0790378236026	46800
-1324.17383451	200.0	0.00299128	1.43166	0.150133922042	0.17966771148	49400
-1244.0234126	200.0	0.00665874	1.43341	0.316735796096	0.328213405421	52000
-1256.33849819	200.0	0.00598501	1.43473	0.358086080174	0.374361050585	54600
-1154.70115495	200.0	6.28825e-05	1.43584	0.0912256971886	0.155469643266	57200
-1258.62036774	200.0	0.00110064	1.43706	0.283212064167	0.301879133564	59800
-1168.17323275	200.0	0.00136681	1.43818	0.22628397401	0.229149114258	62400
