-1155.61570678	200.0	0.000842858	1.41944	-0.00548194516293	-0.101129783927	2600
-1196.51368749	200.0	0.00107438	1.42015	-0.107419533552	-0.467583214474	5200
-1128.34085519	200.0	0.000302585	1.42037	-0.44178090307	-1.33909500691	7800
-1347.86201747	200.0	0.000196903	1.42051	-0.883785063674	-1.31866687664	10400
-1155.88819732	200.0	0.000600975	1.42051	-1.79462212576	-0.888285768296	13000
-1387.08695941	200.0	0.000797732	1.42103	-0.566924778661	-0.469906669836	15600
-1255.75783794	200.0	0.00140108	1.42137	-0.687576716298	-0.114090957813	18200
-1311.81633573	200.0	0.00226238	1.42154	-0.121546439138	0.032643428492	20800
-1331.70700775	200.0	-7.6826e-05	1.42134	0.0552778549097	0.132279236297	23400
-1424.24362033	200.0	0.00115725	1.42176	0.0512471208569	0.0518862640675	26000
-1332.87658088	200.0	0.00212399	1.42109	0.191411443501	0.232245572871	28600
-1271.08397493	200.0	0.00438955	1.42049	0.363425767442	0.40894014679	31200
-1282.19712428	200.0	0.00242778	1.42035	0.462263965886	0.497016604886	33800
-1147.59187981	200.0	0.000973901	1.41959	0.395789328344	0.4414733875	36400
-1088.28793681	200.0	-0.000261914	1.4188	0.228462177999	0.248403387755	39000
-1222.56956586	200.0	-0.00235729	1.41606	0.460880721547	0.484901118612	41600
-1094.61751509	200.0	-0.00205442	1.41378	0.472756236951	0.479543901293	44200
-1043.33787217	200.0	0.0265128	1.41436	0.435717017474	0.45498957011	46800
-1377.18241279	200.0	0.00534375	1.41357	0.350412559447	0.372615471732	49400
-1273.47194793	200.0	0.00711597	1.41419	0.259410506963	0.286247143316	52000
-1272.39146723	200.0	0.00406259	1.41344	0.104407195878	0.172541084425	54600
-1200.02713713	200.0	0.000667708	1.41232	0.263488697263	0.305731086373	57200
-1320.22641994	200.0	-0.00139462	1.41009	0.0753426435873	0.162735642272	59800
-1330.21336212	200.0	-0.000995893	1.40637	0.241199563163	0.259085007176	62400
-1495.68796172	200.0	-0.0029943	1.40219	0.242294552098	0.25899942767	65000
-1381.39048585	200.0	0.0137507	1.39622	0.230838107351	0.243048272394	67600
-1258.66391779	200.0	0.00306444	1.39288	0.0700145293612	0.085575055732	70200
-1295.59803299	200.0	0.0251988	1.38864	0.342748919789	0.41655674901	72800
-1337.82729301	200.0	0.0228974	1.38714	-0.151187158298	0.039783348847	75400
-1310.67167074	200.0	0.0227882	1.3859	0.17372392405	0.20140980478	78000
-1266.22973512	200.0	0.0199747	1.38497	0.217583344951	0.232591684879	80600
-1256.24725718	200.0	0.0155338	1.3847	0.207977608066	0.218474277239	83200
-1368.76435006	200.0	3.8878e-05	1.38449	0.215818879413	0.225564622385	85800
-1457.84998462	200.0	-0.000346237	1.38359	-0.0356875927976	0.0129045698893	88400
-1378.65071732	200.0	0.00122412	1.38178	0.164667000989	0.181184317764	91000
-1465.9331892	200.0	0.010138	1.38031	0.047372657585	0.0542608981691	93600
-1404.40913352	200.0	0.00520481	1.37943	0.0545217559241	0.0657628791075	96200
-1409.99478541	200.0	0.000371427	1.3791	0.12372772229	0.135103349731	98800
-1420.33495566	200.0	0.00216686	1.37847	0.0742990004318	0.0777917927258	101400
-1367.12131533	200.0	-0.000556382	1.37779	0.19798218991	0.208568097442	104000
-1439.79850016	200.0	0.00475095	1.37607	0.0419858253425	0.0527934187666	106600
-1254.02224833	200.0	0.00402607	1.37529	0.177881644425	0.188298610199	109200
-1372.39004589	200.0	0.0055026	1.37486	0.132118262136	0.161649176008	111800
-1253.34888482	200.0	0.00370665	1.37474	0.287089737485	0.306656239203	114400
-1324.16327486	200.0	0.00397268	1.37456	0.144267616375	0.174582183258	117000
-1357.62816729	200.0	0.0033045	1.37436	0.256604130647	0.268701562635	119600
-1294.90262036	200.0	0.000244488	1.3742	0.337183857206	0.348997325435	122200
-1303.05302233	200.0	0.00167748	1.37401	0.284567985156	0.297608014672	124800
-1212.57814336	200.0	0.00186607	1.37379	0.237739549687	0.247399691575	127400
-1303.42181867	200.0	0.00119083	1.37394	0.377720063551	0.407686757119	130000
-1241.19557411	200.0	0.000526887	1.37413	0.278617042269	0.314084751591	132600
-1304.80099823	200.0	0.00202194	1.37419	0.36266296409	0.379618839527	135200
-1232.53918039	200.0	0.00213446	1.37464	0.316328866102	0.335202074068	137800
-1174.53235082	200.0	0.00246436	1.37517	0.0738642060136	0.282217421044	140400
-1222.45524698	200.0	0.00196345	1.3757	0.152668469215	0.210301837238	143000
-1233.30592091	200.0	0.00199993	1.37622	0.234686817138	0.245773302995	145600
-1267.42374741	200.0	0.00562495	1.37673	0.297026579257	0.30283689755	148200
-1230.23993846	200.0	0.00568031	1.37701	0.137388234179	0.165388235651	150800
-1233.23002187	200.0	0.0045358	1.37723	0.190379656255	0.212534601672	153400
-1171.14822173	200.0	0.00153789	1.3775	0.16407445609	0.189473729541	156000
-1197.55267311	200.0	0.00147959	1.37787	0.394774037565	0.415839376476	158600
-1128.8506188	200.0	0.00141585	1.37811	0.198835555307	0.203650234856	161200
-1118.05480661	200.0	0.0011631	1.37838	0.413135502928	0.419014061577	163800
-1144.95166134	200.0	0.00163586	1.37849	0.348539766364	0.365198836297	166400
-1128.40297763	200.0	0.00175598	1.37862	0.400286075626	0.406737705992	169000
-1145.00386245	200.0	0.00102716	1.37874	0.407010926957	0.432050359312	171600
-1079.93446729	200.0	0.0010098	1.37887	0.381780251916	0.390374758298	174200
